Date/Time,Year,Month,Day,Time,Temp (°C),Weather
2017-03-22 00:00,2017,3,22,00:00,8.9,Rain Showers
2017-03-22 01:00,2017,3,22,01:00,8.8,Rain Showers
2017-03-22 04:00,2017,3,22,04:00,8.1,Cloudy
2017-03-22 07:00,2017,3,22,07:00,9.8,Cloudy
2017-03-22 09:00,2017,3,22,09:00,9.9,Rain
2017-03-22 10:00,2017,3,22,10:00,9.9,Rain
2017-03-22 11:00,2017,3,22,11:00,10.1,Rain
2017-03-22 13:00,2017,3,22,13:00,10.6,Rain
2017-03-22 16:00,2017,3,22,16:00,10.0,Rain Showers
2017-03-22 19:00,2017,3,22,19:00,8.0,Mostly Cloudy
2017-03-22 22:00,2017,3,22,22:00,6.2,Mainly Clear
2017-03-23 01:00,2017,3,23,01:00,5.0,Mostly Cloudy
2017-03-23 04:00,2017,3,23,04:00,6.2,Rain
2017-03-23 07:00,2017,3,23,07:00,6.6,Cloudy
2017-03-23 10:00,2017,3,23,10:00,8.2,Cloudy
2017-03-23 13:00,2017,3,23,13:00,11.5,Cloudy
2017-03-23 16:00,2017,3,23,16:00,10.9,Cloudy
2017-03-23 17:00,2017,3,23,17:00,10.9,Rain
2017-03-23 18:00,2017,3,23,18:00,9.4,Rain
2017-03-23 19:00,2017,3,23,19:00,8.6,Rain
2017-03-23 20:00,2017,3,23,20:00,8.0,Rain
2017-03-23 21:00,2017,3,23,21:00,7.7,Rain
2017-03-23 22:00,2017,3,23,22:00,7.5,Rain
2017-03-23 23:00,2017,3,23,23:00,7.3,Rain
2017-03-24 00:00,2017,3,24,00:00,6.5,Rain
2017-03-24 01:00,2017,3,24,01:00,6.7,Rain
2017-03-24 02:00,2017,3,24,02:00,6.5,Rain
2017-03-24 04:00,2017,3,24,04:00,5.7,Mostly Cloudy
2017-03-24 07:00,2017,3,24,07:00,6.9,Cloudy
2017-03-24 10:00,2017,3,24,10:00,8.7,Cloudy
2017-03-24 12:00,2017,3,24,12:00,9.8,Rain Showers
2017-03-24 13:00,2017,3,24,13:00,10.2,Rain Showers
2017-03-24 14:00,2017,3,24,14:00,10.2,Rain Showers
2017-03-24 15:00,2017,3,24,15:00,10.0,Rain Showers
2017-03-24 16:00,2017,3,24,16:00,9.9,Rain
2017-03-24 17:00,2017,3,24,17:00,9.4,Rain
2017-03-24 18:00,2017,3,24,18:00,8.8,Rain
2017-03-24 19:00,2017,3,24,19:00,8.6,Mostly Cloudy
2017-03-24 22:00,2017,3,24,22:00,8.2,Mostly Cloudy
2017-03-25 01:00,2017,3,25,01:00,7.6,Rain
2017-03-25 02:00,2017,3,25,02:00,7.4,Rain
2017-03-25 03:00,2017,3,25,03:00,7.1,Rain
2017-03-25 04:00,2017,3,25,04:00,6.7,Cloudy
2017-03-25 07:00,2017,3,25,07:00,7.0,Mostly Cloudy
2017-03-25 10:00,2017,3,25,10:00,8.7,Cloudy
2017-03-25 13:00,2017,3,25,13:00,9.5,Mostly Cloudy
2017-03-25 16:00,2017,3,25,16:00,10.1,Cloudy
2017-03-25 19:00,2017,3,25,19:00,7.8,Cloudy
2017-03-25 22:00,2017,3,25,22:00,7.4,Cloudy
2017-03-26 01:00,2017,3,26,01:00,6.5,Cloudy
2017-03-26 04:00,2017,3,26,04:00,6.4,Cloudy
2017-03-26 05:00,2017,3,26,05:00,6.1,Rain Showers
2017-03-26 06:00,2017,3,26,06:00,5.7,Rain Showers
2017-03-26 07:00,2017,3,26,07:00,5.7,Rain Showers
2017-03-26 08:00,2017,3,26,08:00,5.8,Rain
2017-03-26 09:00,2017,3,26,09:00,6.2,Rain
2017-03-26 10:00,2017,3,26,10:00,6.1,Rain
2017-03-26 11:00,2017,3,26,11:00,5.8,"Moderate Rain,Fog"
2017-03-26 12:00,2017,3,26,12:00,6.3,Rain
2017-03-26 13:00,2017,3,26,13:00,7.6,Rain
2017-03-26 16:00,2017,3,26,16:00,8.6,Cloudy
2017-03-26 17:00,2017,3,26,17:00,7.8,Rain
2017-03-26 18:00,2017,3,26,18:00,7.0,Rain
2017-03-26 19:00,2017,3,26,19:00,6.9,Rain
2017-03-26 20:00,2017,3,26,20:00,6.6,Rain
2017-03-26 21:00,2017,3,26,21:00,6.3,"Rain,Fog"
2017-03-26 22:00,2017,3,26,22:00,6.1,"Drizzle,Fog"
2017-03-26 23:00,2017,3,26,23:00,5.9,Rain Showers
2017-03-27 01:00,2017,3,27,01:00,6.5,Cloudy
2017-03-27 04:00,2017,3,27,04:00,6.0,Cloudy
2017-03-27 06:00,2017,3,27,06:00,6.8,Drizzle
2017-03-27 07:00,2017,3,27,07:00,6.7,"Rain,Fog"
2017-03-27 08:00,2017,3,27,08:00,7.1,Rain
2017-03-27 09:00,2017,3,27,09:00,7.8,Rain
2017-03-27 10:00,2017,3,27,10:00,9.1,Rain
2017-03-27 13:00,2017,3,27,13:00,10.9,Cloudy
2017-03-27 16:00,2017,3,27,16:00,11.3,Cloudy
2017-03-27 18:00,2017,3,27,18:00,10.1,Rain
2017-03-27 19:00,2017,3,27,19:00,9.4,Rain
2017-03-27 20:00,2017,3,27,20:00,8.3,Rain
2017-03-27 21:00,2017,3,27,21:00,8.1,Rain
2017-03-27 22:00,2017,3,27,22:00,7.9,Rain
2017-03-27 23:00,2017,3,27,23:00,7.6,Rain
2017-03-28 00:00,2017,3,28,00:00,7.6,Rain
2017-03-28 01:00,2017,3,28,01:00,7.3,Rain
2017-03-28 02:00,2017,3,28,02:00,7.4,Rain
2017-03-28 03:00,2017,3,28,03:00,7.3,Rain
2017-03-28 04:00,2017,3,28,04:00,7.3,Rain
2017-03-28 05:00,2017,3,28,05:00,7.3,Rain
2017-03-28 06:00,2017,3,28,06:00,7.2,Rain
2017-03-28 07:00,2017,3,28,07:00,7.2,Rain
2017-03-28 08:00,2017,3,28,08:00,7.2,"Rain,Fog"
2017-03-28 09:00,2017,3,28,09:00,7.4,Moderate Rain
2017-03-28 10:00,2017,3,28,10:00,7.6,Moderate Rain
2017-03-28 11:00,2017,3,28,11:00,7.8,Moderate Rain
2017-03-28 12:00,2017,3,28,12:00,8.2,Rain
2017-03-28 13:00,2017,3,28,13:00,8.5,Rain
2017-03-28 14:00,2017,3,28,14:00,8.7,Rain
2017-03-28 15:00,2017,3,28,15:00,8.8,Rain
2017-03-28 16:00,2017,3,28,16:00,8.5,Rain
2017-03-28 17:00,2017,3,28,17:00,8.1,Rain
2017-03-28 18:00,2017,3,28,18:00,8.0,"Rain,Fog"
2017-03-28 19:00,2017,3,28,19:00,7.9,"Rain,Fog"
2017-03-28 20:00,2017,3,28,20:00,7.8,"Rain,Fog"
2017-03-28 21:00,2017,3,28,21:00,7.8,"Rain,Fog"
2017-03-28 22:00,2017,3,28,22:00,7.7,"Rain,Fog"
2017-03-28 23:00,2017,3,28,23:00,7.5,"Moderate Rain,Fog"
2017-03-29 00:00,2017,3,29,00:00,7.5,"Moderate Rain,Fog"
2017-03-29 01:00,2017,3,29,01:00,7.4,"Moderate Rain,Fog"
2017-03-29 02:00,2017,3,29,02:00,7.3,"Moderate Rain,Fog"
2017-03-29 03:00,2017,3,29,03:00,6.9,Moderate Rain
2017-03-29 04:00,2017,3,29,04:00,6.7,Rain
2017-03-29 05:00,2017,3,29,05:00,6.0,Rain
2017-03-29 06:00,2017,3,29,06:00,6.1,Rain
2017-03-29 07:00,2017,3,29,07:00,6.5,Rain
2017-03-29 08:00,2017,3,29,08:00,6.9,Rain
2017-03-29 09:00,2017,3,29,09:00,7.0,Rain
2017-03-29 10:00,2017,3,29,10:00,7.2,"Rain,Fog"
2017-03-29 11:00,2017,3,29,11:00,7.9,"Rain,Fog"
2017-03-29 12:00,2017,3,29,12:00,8.2,"Rain,Drizzle,Fog"
2017-03-29 13:00,2017,3,29,13:00,9.7,Cloudy
2017-03-29 16:00,2017,3,29,16:00,12.0,Mainly Clear
2017-03-29 19:00,2017,3,29,19:00,9.0,Rain Showers
2017-03-29 20:00,2017,3,29,20:00,8.4,Rain Showers
2017-03-29 21:00,2017,3,29,21:00,8.2,Rain Showers
2017-03-29 22:00,2017,3,29,22:00,7.7,Rain Showers
2017-03-30 01:00,2017,3,30,01:00,7.4,Cloudy
2017-03-30 04:00,2017,3,30,04:00,7.0,Mainly Clear
2017-03-30 07:00,2017,3,30,07:00,6.9,Mostly Cloudy
2017-03-30 10:00,2017,3,30,10:00,8.9,Mainly Clear
2017-03-30 13:00,2017,3,30,13:00,10.3,Mainly Clear
2017-03-30 16:00,2017,3,30,16:00,11.1,Mainly Clear
2017-03-30 19:00,2017,3,30,19:00,8.2,Mainly Clear
2017-03-30 22:00,2017,3,30,22:00,6.6,Clear
2017-03-31 01:00,2017,3,31,01:00,4.8,Mainly Clear
2017-03-31 04:00,2017,3,31,04:00,4.9,Mainly Clear
2017-03-31 07:00,2017,3,31,07:00,6.6,Cloudy
2017-03-31 10:00,2017,3,31,10:00,8.9,Cloudy
2017-03-31 13:00,2017,3,31,13:00,10.3,Cloudy
2017-03-31 16:00,2017,3,31,16:00,10.7,Cloudy
2017-03-31 19:00,2017,3,31,19:00,9.3,Cloudy
2017-03-31 20:00,2017,3,31,20:00,8.7,Rain
2017-03-31 21:00,2017,3,31,21:00,8.3,Rain
2017-03-31 22:00,2017,3,31,22:00,9.1,Rain
2017-03-31 23:00,2017,3,31,23:00,8.0,Rain
2017-04-01 00:00,2017,4,1,00:00,7.6,Rain
2017-04-01 01:00,2017,4,1,01:00,7.2,Rain
2017-04-01 02:00,2017,4,1,02:00,7.1,Rain
2017-04-01 03:00,2017,4,1,03:00,7.0,Rain
2017-04-01 04:00,2017,4,1,04:00,6.6,Rain
2017-04-01 05:00,2017,4,1,05:00,6.5,Rain
2017-04-01 06:00,2017,4,1,06:00,6.5,"Moderate Rain,Fog"
2017-04-01 07:00,2017,4,1,07:00,6.6,Rain
2017-04-01 08:00,2017,4,1,08:00,6.8,"Rain,Fog"
2017-04-01 10:00,2017,4,1,10:00,8.0,Cloudy
2017-04-01 13:00,2017,4,1,13:00,10.1,Mostly Cloudy
2017-04-01 16:00,2017,4,1,16:00,10.3,Mostly Cloudy
2017-04-01 19:00,2017,4,1,19:00,10.4,Mostly Cloudy
2017-04-01 22:00,2017,4,1,22:00,8.6,Mostly Cloudy
2017-04-02 01:00,2017,4,2,01:00,7.8,Mainly Clear
2017-04-02 04:00,2017,4,2,04:00,6.8,Clear
2017-04-02 07:00,2017,4,2,07:00,7.3,Mainly Clear
2017-04-02 10:00,2017,4,2,10:00,8.8,Mainly Clear
2017-04-02 13:00,2017,4,2,13:00,9.0,Mainly Clear
2017-04-02 16:00,2017,4,2,16:00,9.8,Mainly Clear
2017-04-02 19:00,2017,4,2,19:00,7.9,Mainly Clear
2017-04-02 22:00,2017,4,2,22:00,5.7,Mainly Clear
2017-04-03 01:00,2017,4,3,01:00,3.0,Clear
2017-04-03 04:00,2017,4,3,04:00,3.5,Mostly Cloudy
2017-04-03 07:00,2017,4,3,07:00,4.8,Mostly Cloudy
2017-04-03 10:00,2017,4,3,10:00,7.5,Mostly Cloudy
2017-04-03 13:00,2017,4,3,13:00,8.8,Mostly Cloudy
2017-04-03 16:00,2017,4,3,16:00,9.7,Mainly Clear
2017-04-03 19:00,2017,4,3,19:00,7.3,Mostly Cloudy
2017-04-03 22:00,2017,4,3,22:00,4.6,Cloudy
2017-04-04 01:00,2017,4,4,01:00,5.5,Cloudy
2017-04-04 04:00,2017,4,4,04:00,6.1,Cloudy
2017-04-04 07:00,2017,4,4,07:00,6.9,Cloudy
2017-04-04 10:00,2017,4,4,10:00,10.2,Cloudy
2017-04-04 13:00,2017,4,4,13:00,10.7,Cloudy
2017-04-04 14:00,2017,4,4,14:00,12.3,Rain Showers
2017-04-04 15:00,2017,4,4,15:00,10.9,Rain
2017-04-04 16:00,2017,4,4,16:00,9.4,Rain
2017-04-04 17:00,2017,4,4,17:00,9.0,Rain
2017-04-04 18:00,2017,4,4,18:00,8.8,Rain
2017-04-04 19:00,2017,4,4,19:00,8.8,Rain
2017-04-04 20:00,2017,4,4,20:00,8.8,Rain
2017-04-04 21:00,2017,4,4,21:00,9.1,Rain
2017-04-04 22:00,2017,4,4,22:00,8.6,Rain
2017-04-04 23:00,2017,4,4,23:00,8.2,Rain
2017-04-05 00:00,2017,4,5,00:00,8.8,Rain
2017-04-05 01:00,2017,4,5,01:00,8.8,Rain
2017-04-05 02:00,2017,4,5,02:00,8.9,Rain
2017-04-05 03:00,2017,4,5,03:00,8.8,Rain
2017-04-05 04:00,2017,4,5,04:00,8.7,Rain
2017-04-05 05:00,2017,4,5,05:00,8.4,Rain
2017-04-05 06:00,2017,4,5,06:00,9.2,Rain
2017-04-05 07:00,2017,4,5,07:00,8.9,Rain
2017-04-05 08:00,2017,4,5,08:00,9.0,Rain
2017-04-05 09:00,2017,4,5,09:00,9.4,Rain
2017-04-05 10:00,2017,4,5,10:00,9.4,Rain
2017-04-05 11:00,2017,4,5,11:00,9.8,Rain
2017-04-05 12:00,2017,4,5,12:00,10.0,Rain
2017-04-05 13:00,2017,4,5,13:00,9.8,"Rain,Fog"
2017-04-05 14:00,2017,4,5,14:00,10.2,Rain
2017-04-05 16:00,2017,4,5,16:00,10.8,Cloudy
2017-04-05 19:00,2017,4,5,19:00,9.9,Cloudy
2017-04-05 22:00,2017,4,5,22:00,10.0,Cloudy
2017-04-06 01:00,2017,4,6,01:00,8.9,Cloudy
2017-04-06 02:00,2017,4,6,02:00,8.7,Rain
2017-04-06 03:00,2017,4,6,03:00,8.3,Rain
2017-04-06 04:00,2017,4,6,04:00,8.5,Cloudy
2017-04-06 07:00,2017,4,6,07:00,8.6,Rain
2017-04-06 10:00,2017,4,6,10:00,9.6,Rain
2017-04-06 11:00,2017,4,6,11:00,9.7,Rain
2017-04-06 12:00,2017,4,6,12:00,10.5,Rain
2017-04-06 13:00,2017,4,6,13:00,10.8,Rain
2017-04-06 14:00,2017,4,6,14:00,10.8,Rain
2017-04-06 16:00,2017,4,6,16:00,12.3,Mostly Cloudy
2017-04-06 19:00,2017,4,6,19:00,9.9,Mostly Cloudy
2017-04-06 22:00,2017,4,6,22:00,7.9,Mostly Cloudy
2017-04-07 01:00,2017,4,7,01:00,6.8,Cloudy
2017-04-07 03:00,2017,4,7,03:00,7.8,Rain
2017-04-07 04:00,2017,4,7,04:00,7.7,Rain
2017-04-07 05:00,2017,4,7,05:00,7.2,Rain
2017-04-07 06:00,2017,4,7,06:00,7.4,Rain
2017-04-07 07:00,2017,4,7,07:00,8.2,Mostly Cloudy
2017-04-07 10:00,2017,4,7,10:00,11.3,Rain
2017-04-07 13:00,2017,4,7,13:00,12.5,Cloudy
2017-04-07 16:00,2017,4,7,16:00,10.8,Cloudy
2017-04-07 19:00,2017,4,7,19:00,9.1,Rain
2017-04-07 22:00,2017,4,7,22:00,8.1,Rain
2017-04-08 01:00,2017,4,8,01:00,7.6,Cloudy
2017-04-08 03:00,2017,4,8,03:00,7.4,Rain
2017-04-08 04:00,2017,4,8,04:00,7.4,Rain
2017-04-08 05:00,2017,4,8,05:00,7.1,Rain
2017-04-08 06:00,2017,4,8,06:00,6.8,Rain
2017-04-08 07:00,2017,4,8,07:00,7.0,Rain
2017-04-08 08:00,2017,4,8,08:00,7.3,Rain
2017-04-08 09:00,2017,4,8,09:00,7.2,Rain
2017-04-08 10:00,2017,4,8,10:00,7.0,Rain
2017-04-08 11:00,2017,4,8,11:00,7.2,Rain
2017-04-08 12:00,2017,4,8,12:00,7.6,Rain
2017-04-08 13:00,2017,4,8,13:00,8.2,Rain
2017-04-08 14:00,2017,4,8,14:00,8.3,Rain
2017-04-08 15:00,2017,4,8,15:00,8.2,Rain
2017-04-08 16:00,2017,4,8,16:00,7.9,Rain
2017-04-08 17:00,2017,4,8,17:00,8.2,Rain
2017-04-08 19:00,2017,4,8,19:00,8.1,Cloudy
2017-04-08 22:00,2017,4,8,22:00,6.8,Mostly Cloudy
2017-04-09 01:00,2017,4,9,01:00,4.7,Cloudy
2017-04-09 04:00,2017,4,9,04:00,4.4,Mostly Cloudy
2017-04-09 07:00,2017,4,9,07:00,5.6,Mostly Cloudy
2017-04-09 10:00,2017,4,9,10:00,8.9,Mostly Cloudy
2017-04-09 13:00,2017,4,9,13:00,10.2,Cloudy
2017-04-09 16:00,2017,4,9,16:00,12.1,Cloudy
2017-04-09 19:00,2017,4,9,19:00,10.3,Cloudy
2017-04-09 22:00,2017,4,9,22:00,9.1,Cloudy
2017-04-10 01:00,2017,4,10,01:00,8.0,Rain
2017-04-10 02:00,2017,4,10,02:00,7.3,Rain
2017-04-10 04:00,2017,4,10,04:00,6.7,Rain
2017-04-10 05:00,2017,4,10,05:00,6.4,Rain
2017-04-10 06:00,2017,4,10,06:00,6.9,Rain
2017-04-10 07:00,2017,4,10,07:00,7.1,Rain
2017-04-10 10:00,2017,4,10,10:00,8.6,Rain Showers
2017-04-10 11:00,2017,4,10,11:00,7.3,Rain Showers
2017-04-10 13:00,2017,4,10,13:00,9.5,Cloudy
2017-04-10 16:00,2017,4,10,16:00,10.7,Mostly Cloudy
2017-04-10 18:00,2017,4,10,18:00,8.4,Rain Showers
2017-04-10 19:00,2017,4,10,19:00,6.9,Rain Showers
2017-04-10 20:00,2017,4,10,20:00,7.1,Rain Showers
2017-04-10 21:00,2017,4,10,21:00,7.4,Rain Showers
2017-04-10 22:00,2017,4,10,22:00,6.8,Mostly Cloudy
2017-04-11 01:00,2017,4,11,01:00,5.8,Mostly Cloudy
2017-04-11 04:00,2017,4,11,04:00,4.6,Mostly Cloudy
2017-04-11 07:00,2017,4,11,07:00,7.2,Mainly Clear
2017-04-11 10:00,2017,4,11,10:00,10.3,Mainly Clear
2017-04-11 13:00,2017,4,11,13:00,9.9,Cloudy
2017-04-11 16:00,2017,4,11,16:00,9.8,Cloudy
2017-04-11 19:00,2017,4,11,19:00,8.8,Cloudy
2017-04-11 22:00,2017,4,11,22:00,7.9,Cloudy
2017-04-12 01:00,2017,4,12,01:00,8.3,Cloudy
2017-04-12 04:00,2017,4,12,04:00,8.6,Cloudy
2017-04-12 05:00,2017,4,12,05:00,8.7,Rain
2017-04-12 06:00,2017,4,12,06:00,8.4,Rain
2017-04-12 07:00,2017,4,12,07:00,8.0,Rain
2017-04-12 08:00,2017,4,12,08:00,8.1,Rain
2017-04-12 09:00,2017,4,12,09:00,8.1,Rain
2017-04-12 10:00,2017,4,12,10:00,8.2,Rain
2017-04-12 11:00,2017,4,12,11:00,8.8,Rain
2017-04-12 12:00,2017,4,12,12:00,9.5,Rain
2017-04-12 13:00,2017,4,12,13:00,9.8,Rain
2017-04-12 16:00,2017,4,12,16:00,12.8,Cloudy
2017-04-12 19:00,2017,4,12,19:00,10.8,Mostly Cloudy
2017-04-12 22:00,2017,4,12,22:00,9.3,Cloudy
2017-04-12 23:00,2017,4,12,23:00,8.8,Rain
2017-04-13 00:00,2017,4,13,00:00,8.8,Moderate Rain
2017-04-13 01:00,2017,4,13,01:00,9.0,Rain
2017-04-13 02:00,2017,4,13,02:00,7.8,Moderate Rain
2017-04-13 03:00,2017,4,13,03:00,7.5,Moderate Rain
2017-04-13 04:00,2017,4,13,04:00,7.0,Rain
2017-04-13 07:00,2017,4,13,07:00,6.6,Cloudy
2017-04-13 10:00,2017,4,13,10:00,8.6,Cloudy
2017-04-13 13:00,2017,4,13,13:00,10.9,Cloudy
2017-04-13 15:00,2017,4,13,15:00,8.6,Rain Showers
2017-04-13 16:00,2017,4,13,16:00,10.5,Cloudy
2017-04-13 19:00,2017,4,13,19:00,9.2,Cloudy
2017-04-13 22:00,2017,4,13,22:00,8.8,Cloudy
2017-04-13 23:00,2017,4,13,23:00,8.0,Rain Showers
2017-04-14 01:00,2017,4,14,01:00,7.3,Cloudy
2017-04-14 04:00,2017,4,14,04:00,6.4,Cloudy
2017-04-14 05:00,2017,4,14,05:00,6.1,Rain Showers
2017-04-14 06:00,2017,4,14,06:00,6.1,Rain
2017-04-14 07:00,2017,4,14,07:00,7.0,Cloudy
2017-04-14 10:00,2017,4,14,10:00,9.8,Cloudy
2017-04-14 13:00,2017,4,14,13:00,11.0,Mostly Cloudy
2017-04-14 16:00,2017,4,14,16:00,12.2,Mainly Clear
2017-04-14 19:00,2017,4,14,19:00,9.1,Mainly Clear
2017-04-14 22:00,2017,4,14,22:00,8.0,Rain Showers
2017-04-15 01:00,2017,4,15,01:00,7.4,Rain Showers
2017-04-15 03:00,2017,4,15,03:00,6.8,Rain Showers
2017-04-15 04:00,2017,4,15,04:00,6.7,Rain Showers
2017-04-15 05:00,2017,4,15,05:00,6.5,Rain Showers
2017-04-15 06:00,2017,4,15,06:00,7.0,Rain Showers
2017-04-15 07:00,2017,4,15,07:00,7.4,Rain Showers
2017-04-15 10:00,2017,4,15,10:00,9.3,Mostly Cloudy
2017-04-15 13:00,2017,4,15,13:00,11.1,Mainly Clear
2017-04-15 16:00,2017,4,15,16:00,12.1,Mainly Clear
2017-04-15 19:00,2017,4,15,19:00,8.7,Clear
2017-04-15 22:00,2017,4,15,22:00,7.4,Clear
2017-04-16 01:00,2017,4,16,01:00,5.0,Clear
2017-04-16 04:00,2017,4,16,04:00,4.7,Mostly Cloudy
2017-04-16 07:00,2017,4,16,07:00,6.2,Mostly Cloudy
2017-04-16 10:00,2017,4,16,10:00,9.5,Mostly Cloudy
2017-04-16 13:00,2017,4,16,13:00,10.6,Mostly Cloudy
2017-04-16 16:00,2017,4,16,16:00,11.0,Mostly Cloudy
2017-04-16 19:00,2017,4,16,19:00,10.1,Cloudy
2017-04-16 22:00,2017,4,16,22:00,9.6,Cloudy
2017-04-17 00:00,2017,4,17,00:00,9.7,Rain Showers
2017-04-17 01:00,2017,4,17,01:00,9.8,Rain
2017-04-17 04:00,2017,4,17,04:00,9.1,Cloudy
2017-04-17 06:00,2017,4,17,06:00,9.1,Rain
2017-04-17 07:00,2017,4,17,07:00,9.1,Rain
2017-04-17 08:00,2017,4,17,08:00,9.9,Rain
2017-04-17 10:00,2017,4,17,10:00,12.0,Mostly Cloudy
2017-04-17 13:00,2017,4,17,13:00,13.6,Mostly Cloudy
2017-04-17 16:00,2017,4,17,16:00,12.8,Rain
2017-04-17 17:00,2017,4,17,17:00,11.6,Rain
2017-04-17 18:00,2017,4,17,18:00,11.0,Rain
2017-04-17 19:00,2017,4,17,19:00,10.4,Rain
2017-04-17 20:00,2017,4,17,20:00,10.3,Rain
2017-04-17 21:00,2017,4,17,21:00,10.0,Rain
2017-04-17 22:00,2017,4,17,22:00,10.1,Cloudy
2017-04-18 01:00,2017,4,18,01:00,9.8,Cloudy
2017-04-18 02:00,2017,4,18,02:00,9.9,Rain
2017-04-18 04:00,2017,4,18,04:00,9.9,Cloudy
2017-04-18 07:00,2017,4,18,07:00,9.9,Rain Showers
2017-04-18 08:00,2017,4,18,08:00,9.4,Rain Showers
2017-04-18 10:00,2017,4,18,10:00,12.6,Mostly Cloudy
2017-04-18 13:00,2017,4,18,13:00,12.5,Rain Showers
2017-04-18 16:00,2017,4,18,16:00,12.7,Rain Showers
2017-04-18 19:00,2017,4,18,19:00,9.4,Mostly Cloudy
2017-04-18 22:00,2017,4,18,22:00,9.5,Mostly Cloudy
2017-04-19 01:00,2017,4,19,01:00,7.8,Mostly Cloudy
2017-04-19 04:00,2017,4,19,04:00,7.9,Cloudy
2017-04-19 07:00,2017,4,19,07:00,8.9,Cloudy
2017-04-19 10:00,2017,4,19,10:00,11.6,Rain
2017-04-19 11:00,2017,4,19,11:00,11.4,Rain
2017-04-19 13:00,2017,4,19,13:00,11.9,Cloudy
2017-04-19 16:00,2017,4,19,16:00,12.6,Mostly Cloudy
2017-04-19 19:00,2017,4,19,19:00,12.0,Cloudy
2017-04-19 22:00,2017,4,19,22:00,10.2,Rain
2017-04-19 23:00,2017,4,19,23:00,9.9,Rain
2017-04-20 00:00,2017,4,20,00:00,9.3,Rain
2017-04-20 01:00,2017,4,20,01:00,9.2,Rain
2017-04-20 02:00,2017,4,20,02:00,8.9,Rain
2017-04-20 04:00,2017,4,20,04:00,8.8,Cloudy
2017-04-20 07:00,2017,4,20,07:00,8.5,Cloudy
2017-04-20 10:00,2017,4,20,10:00,10.3,Cloudy
2017-04-20 13:00,2017,4,20,13:00,12.2,Mostly Cloudy
2017-04-20 16:00,2017,4,20,16:00,12.2,Mainly Clear
2017-04-20 19:00,2017,4,20,19:00,10.9,Mainly Clear
2017-04-20 22:00,2017,4,20,22:00,9.1,Mostly Cloudy
2017-04-21 01:00,2017,4,21,01:00,8.0,Clear
2017-04-21 04:00,2017,4,21,04:00,8.7,Cloudy
2017-04-21 07:00,2017,4,21,07:00,10.1,Mainly Clear
2017-04-21 10:00,2017,4,21,10:00,10.6,Mostly Cloudy
2017-04-21 13:00,2017,4,21,13:00,12.7,Clear
2017-04-21 16:00,2017,4,21,16:00,13.6,Mainly Clear
2017-04-21 19:00,2017,4,21,19:00,10.9,Mainly Clear
2017-04-21 22:00,2017,4,21,22:00,13.6,Cloudy
2017-04-22 01:00,2017,4,22,01:00,11.7,Mainly Clear
2017-04-22 04:00,2017,4,22,04:00,10.5,Mostly Cloudy
2017-04-22 07:00,2017,4,22,07:00,11.1,Cloudy
2017-04-22 10:00,2017,4,22,10:00,11.4,Cloudy
2017-04-22 12:00,2017,4,22,12:00,12.4,Rain
2017-04-22 13:00,2017,4,22,13:00,11.3,Rain
2017-04-22 16:00,2017,4,22,16:00,12.0,Rain
2017-04-22 19:00,2017,4,22,19:00,11.8,Mostly Cloudy
2017-04-22 20:00,2017,4,22,20:00,11.6,Rain Showers
2017-04-22 21:00,2017,4,22,21:00,10.1,Rain Showers
2017-04-22 22:00,2017,4,22,22:00,10.0,Rain Showers
2017-04-22 23:00,2017,4,22,23:00,9.7,Rain Showers
2017-04-23 00:00,2017,4,23,00:00,9.7,Rain Showers
2017-04-23 01:00,2017,4,23,01:00,9.6,Cloudy
2017-04-23 04:00,2017,4,23,04:00,9.1,Cloudy
2017-04-23 05:00,2017,4,23,05:00,9.1,Rain Showers
2017-04-23 07:00,2017,4,23,07:00,9.1,Cloudy
2017-04-23 10:00,2017,4,23,10:00,10.9,Cloudy
2017-04-23 13:00,2017,4,23,13:00,12.6,Cloudy
2017-04-23 16:00,2017,4,23,16:00,10.7,Rain Showers
2017-04-23 17:00,2017,4,23,17:00,10.4,Rain Showers
2017-04-23 18:00,2017,4,23,18:00,9.8,Rain Showers
2017-04-23 19:00,2017,4,23,19:00,9.5,Rain Showers
2017-04-23 21:00,2017,4,23,21:00,9.1,Rain Showers
2017-04-23 22:00,2017,4,23,22:00,8.8,Rain Showers
2017-04-23 23:00,2017,4,23,23:00,8.6,Rain Showers
2017-04-24 00:00,2017,4,24,00:00,8.5,Rain Showers
2017-04-24 01:00,2017,4,24,01:00,8.5,Rain Showers
2017-04-24 02:00,2017,4,24,02:00,8.5,Rain Showers
2017-04-24 03:00,2017,4,24,03:00,8.1,Rain Showers
2017-04-24 04:00,2017,4,24,04:00,7.6,Cloudy
2017-04-24 07:00,2017,4,24,07:00,8.5,Cloudy
2017-04-24 08:00,2017,4,24,08:00,9.5,Rain Showers
2017-04-24 10:00,2017,4,24,10:00,9.6,Cloudy
2017-04-24 13:00,2017,4,24,13:00,11.8,Mainly Clear
2017-04-24 16:00,2017,4,24,16:00,12.9,Mainly Clear
2017-04-24 19:00,2017,4,24,19:00,11.0,Mainly Clear
2017-04-24 22:00,2017,4,24,22:00,9.7,Mainly Clear
2017-04-25 01:00,2017,4,25,01:00,9.3,Mainly Clear
2017-04-25 04:00,2017,4,25,04:00,9.5,Mostly Cloudy
2017-04-25 07:00,2017,4,25,07:00,9.8,Cloudy
2017-04-25 10:00,2017,4,25,10:00,11.8,Mostly Cloudy
